kekuleSmiles	Molecule ChEMBL ID	pAct(norm)	DrugName	Assay Cell Type	Obs	ActivityFilter	Type	nre
COC=1C=NC=2C=CC(=O)N(C2C1)CCN3CCC(CC3)C4=NC=5C=C(C(=CC5N4)F)Cl	CHEMBL3318991	5.92		None	pIC50	intermediate	other	7191
O=C1C=2C=CC=CC2C(C3=C1C=CC=C3)(CC=4C=CN=C(C4)F)CC=5C=CN=C(C5)F	CHEMBL343822	4.49		HEK293	pIC50	inactive	other	7192
CCS(=O)(=O)N1C2=C(C3=C1C=CC(=C3)C(=O)N4CCC(CC4)C)CN(CC2)C5CCOCC5	CHEMBL1950351	5.51		None	pIC50	intermediate	other	7193
CCOC(=O)NC=1C=CC=C(C1)[C@@H](C=2C=CC(=CC2)C(=O)N(C)CC)N3CCN(CC3)CC4=CNC(=N4)C	CHEMBL1939750	3.88		None	pIC50	inactive	other	7194
ClC=1C=C(C=C(N1)Cl)COCC2(CCNCC2)C=3C=CC=CC3	CHEMBL2333647	4.48		None	pIC50	inactive	other	7195
CN1CCC(CC1)(COCC=2C=C(C=C(N2)Cl)C(F)(F)F)C=3C=CC=CC3F	CHEMBL2333644	4.37		None	pIC50	inactive	other	7196
O=C(CC=1C=CC=C(C1)OCCCC2CCNCC2)NC3=NC(=CS3)C4=CNC5=C4C=C(C=N5)F	CHEMBL4777515	3.92		None	pIC50	inactive	other	7197
COC=1C=NC=2C=CC(=O)N(C2C1)CCN3CCN(CC3)C4=NC=5C=C(C=CC5N4)C(F)(F)F	CHEMBL3318984	5		None	pIC50	intermediate	other	7198
COC=1C=NC=2C=CC(=O)N(C2C1)CCN3CCC(CC3)C4=NC=5C=C(C=CC5N4)Cl	CHEMBL3318989	6		None	pIC50	active	other	7199
N#CC=1C=CC=2NC(=NC2C1)C3CCN(CC3)CCN4C(=O)C=CC5=C4C=C(C=N5)OC=6C=CC=NC6	CHEMBL3318999	5.85		None	pIC50	intermediate	other	7200
CN(C)C=1C=CC(=CC1)C(=O)N(CCCCCC(=O)NO)CC(=O)NCC=2C=CC=CC2	CHEMBL4069631	3.92		None	pIC50	inactive	other	7201
CO[C@H]1C[C@H](C1)N2C(=O)N(C3=C2C4=C(N=C3)C=C(C(=C4)C=5C=CC(=NC5)N(C)CCN(C)C)F)C	CHEMBL4164430	5.24		None	pIC50	intermediate	other	7202
COCC=1C=CC(=CN1)C=2C=C3C(=CC2F)N=CC4=C3N(C(=O)N4C)[C@@H](C)C5CCOCC5	CHEMBL4170883	4.82		None	pIC50	intermediate	other	7203
COCC=1C=CC(=CN1)C=2C=C3C(=CC2F)N=CC4=C3N(C(=O)N4C)C5CCOCC5	CHEMBL4162952	4.57		None	pIC50	inactive	other	7204
CN(C)CCNC(=O)[C@H]1C=2C=CC=CC2C[C@@H]1NC(=O)C3=CC=4C=CC=CC4N3	CHEMBL4164328	4.5		CHO	pIC50	inactive	other	7205
COCC=1C=CC(=CN1)C=2C=C3C(=CC2F)N=CC4=C3N(C(=O)N4C)[C@H]5C[C@@H](C5)OC	CHEMBL4168290	5.05		None	pIC50	intermediate	other	7206
COCC=1C=CC(=CN1)C=2C=C3C(=CC2F)N=CC4=C3N(C(=O)N4C)[C@H]5C[C@H](C5)OC	CHEMBL4160664	5.05		None	pIC50	intermediate	other	7207
CCNC(=O)C=1C=NC(=C(C1)O[C@H]2CN(CC2(F)F)C(=O)CC=3C=CC(=CC3)OC(F)(F)F)N	CHEMBL4216371	4.37		None	pIC50	inactive	other	7208
O=C(C=1C=CC=C(C1)F)N2CCC=3OC(=NC3C2)C=4C=CC(=CN4)F	CHEMBL4102181	4.13		None	pIC50	inactive	other	7209
O=C(NC[C@@H](O)CN1CCC(CC1)OC=2C=CC(=C(C2)Cl)Cl)C=3C=NN=C4C3C=CC=C4	CHEMBL2208435	5.2		HEK293	pIC50	intermediate	other	7210
COC=1C=CC(=CC1)OC=2C=CC(=CC2)S(=O)(=O)C3(CCC4(C3)CCNCC4)C(=O)NO	CHEMBL3417742	4.43		None	pIC50	inactive	other	7211
CN(C)C=1C=CC(=CC1)C(=O)N(CC(=O)NC2CCCCC2)CC=3C=CC(=CC3)C(=O)NO	CHEMBL4063658	4.28		None	pIC50	inactive	other	7212
O=C=NC=1C=CC(=CC1)CC=2C=CC(=CC2)N=C=O	CHEMBL1488467	4.1		None	potency	inactive	other	7213
CCN(C=1N=C(C(=NC1Cl)C(=O)NC(=N)N)N)C(C)C	CHEMBL517986	4.45		None	potency	inactive	other	7214
CCN1C(=O)C=2N=C(NC2N(C1=O)CC)C=3C=CC=CC3	CHEMBL11348	4.45		None	potency	inactive	other	7215
O=S1OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	CHEMBL194399	4.55		None	potency	inactive	other	7216
NNCCC=1C=CC=CC1	CHEMBL1200895	4.45	phenelzine	None	potency	inactive	other	7217
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(O)C=3C=CC=CC3	CHEMBL1319362	4.45	homatropine	None	potency	inactive	other	7218
CN1C=C(C2=C1C=CC=C2)C(=O)OCC3CCN(CC3)CCNS(=O)(=O)C	CHEMBL33884	4.45		None	potency	inactive	other	7219
CN1CCN2C=3C=CC=CC3CC=4C=CC=CC4C2C1	CHEMBL544428	4.45	mianserin	None	potency	inactive	other	7220
CNC(=O)C=1C=NC(=CC1NC=2C=CC=CC2S(=O)(=O)C)NC(=O)C3CC3	CHEMBL4438202	3.5		None	pIC50	inactive	other	7221
CNC(=O)C=1C=NC(=CC1NC=2C=CC=CC2S(=O)(=O)C)NC=3C=CC(=NN3)C	CHEMBL4453545	4.37		None	pIC50	inactive	other	7222
NC1=NC=2C=C3C(=CC2S1)CCN(CC3)CC4=CN=CO4	CHEMBL2326468	3.88		None	pIC50	inactive	other	7223
O=C(NCCCCN1CCN(CC1)C=2C=CC=CC2)C=3C=CC=4N=CC=CC4C3	CHEMBL3358509	5		None	pIC50	intermediate	other	7224
CN(C)C(=O)C=1C=CC=C(C1)CN2CCC=3C=C4N=C(SC4=CC3CC2)N	CHEMBL2326482	3.88		None	pIC50	inactive	other	7225
N#CC=1C=CC(=CC1)C=2C=CC(=CC2)C[C@@H](C#N)NC(=O)[C@@H]3CCCCN3	CHEMBL3261919	5.85		None	pIC50	intermediate	other	7226
O=S(=O)(/C=C/C=1N=CC=CC1F)C=2C=CC(=CC2)OCCCN3CCOCC3	CHEMBL4465428	3.95		None	pIC50	inactive	other	7227
CSC=1C=C(C=CC1C#N)C=2C=CC(=CC2)C[C@@H](C#N)NC(=O)[C@@H]3CCCCN3	CHEMBL3261920	5.57		None	pIC50	intermediate	other	7228
CC=1C=C(N(N1)C=2N=C(C=C(N2)C=3C=CC=CC3)O)C	CHEMBL2098048	3.92		None	pIC50	inactive	other	7229
O=S(=O)(/C=C/C=1N=CC=CC1Cl)C=2C=CC=CC2Cl	CHEMBL4793600	3.96		None	pIC50	inactive	other	7230
CCS(=O)(=O)C[C@@H]1C[C@@H](CC[C@@H]1N2CC[C@@H](C2=O)NC(=O)C=3C=CC=C(C3)C(F)(F)F)N(C)C(C)C	CHEMBL3233184	3.5		None	pIC50	inactive	other	7231
CC(C)N(C)[C@@H]1CC[C@@H]([C@@H](C1)CS(=O)(=O)C(C)(C)C)N2CC[C@@H](C2=O)NC(=O)C=3C=C(C=C(C3)C(F)(F)F)F	CHEMBL3233190	3.5		None	pIC50	inactive	other	7232
C[C@H]1CCN1C=2N=C(C=C(N2)C(F)(F)F)N3C[C@H]4[C@@H]([C@H]4C3)CC(=O)O	CHEMBL4549658	3.4		None	pIC50	inactive	other	7233
NC(=O)[C@@H]1CC[C@@H](N1)C=2C=CC=C(C2)OC=3C=CC=CC3	CHEMBL4646990	4.2		None	pIC50	inactive	other	7234
CCCCCCCCN1SC=CC1=O	CHEMBL1562104	4.35		None	potency	inactive	other	7235
C[N+]1(C2CCC1CC(C2)OC(=O)C3=CNC4=C3C=CC=C4)C	CHEMBL1456417	4.6		None	potency	inactive	other	7236
OC=1C=CC(=CC1CC=2C=C(C=CC2O)Cl)Cl	CHEMBL33845	4.55	dichlorophen	None	potency	inactive	other	7237
NC=1C=CC(=CC1Cl)CC=2C=CC(=C(C2)Cl)N	CHEMBL82846	4.1		None	potency	inactive	other	7238
CN1CCC=2C=C(C=C3C2[C@H]1CC=4C3=C(C(=CC4)O)O)O	CHEMBL1257041	4.45		None	potency	inactive	other	7239
CC(=O)NC=1C=CC(=CC1)C(=O)CCl	CHEMBL1408847	4.55		None	potency	inactive	other	7240
CC1CCN(CC1)C(=O)C=2C=CC3=C(C2)C4=C(N3C)CCN(C4)C5CCOCC5	CHEMBL1950489	5.59		None	pIC50	intermediate	other	7241
CCOC(=O)C=1N=CN2C1[C@@H]3CCCN3C(=O)C4=C2C=CC(=C4)OC	CHEMBL52030	4.6		None	potency	inactive	other	7242
CC=1C(=CC=C2C1COC2=O)[C@@H](O)CN3CCC4(CC3)CCN(C4)C=5C=CC(=NC5)S(=O)(=O)C	CHEMBL4087218	4.53		None	pIC50	inactive	other	7243
COC=1C=C2C(=CC1OC)C3=C/C(=N\C=4C(=CC(=CC4C)C)C)/N(C(=O)N3CC2)C	CHEMBL1256910	4.45		None	potency	inactive	other	7244
N#CC=1C=CC(=CC1F)O[C@H]2CN(C[C@@]2(O)CN)S(=O)(=O)C=3C=CC(=CN3)Cl	CHEMBL4550510	4.7		None	pIC50	intermediate	other	7245
CC1=CN=C(S1)NC(=O)/C(=N/N2CCCC2)/C=3C=CC(=CC3)S(=O)(=O)C4CC4	CHEMBL4632835	3.4		None	pIC50	inactive	other	7246
COC=1C=C(C=CC1C=2C=NC=C(C2)CNC3CCCC3)F	CHEMBL1779003	5.72		CHO-K1	pIC50	intermediate	other	7247
COC=1C=CC(=CC1)C=2N=CC=CC2NP(=O)(C=3C=CC=CC3)C=4C=CC=CC4	CHEMBL2312922	3.88		None	pIC50	inactive	other	7248
COC=1C=C(C=CC1C=2C=NC=C(N2)CNC3CCCC3)F	CHEMBL1778867	4.8		CHO-K1	pIC50	intermediate	other	7249
CCCN(C=1C=CC=C(C1)S(=O)(=O)C)P(=O)(C=2C=CC=CC2)C=3C=CC=CC3	CHEMBL2312921	3.88		None	pIC50	inactive	other	7250
COC=1C=C(C=CC1C=2C=NC=C(C2)NC3CCCOC3)F	CHEMBL1779011	5.03		CHO-K1	pIC50	intermediate	other	7251
CCCN(C=1C=CON1)P(=O)(C=2C=CC=CC2)C=3C=CC=CC3	CHEMBL2312918	3.88		None	pIC50	inactive	other	7252
COC=1C=C(C=CC1C=2C=NC=C(N2)CNCC3CC3)F	CHEMBL1778865	5.72		CHO-K1	pIC50	intermediate	other	7253
CCCN(C=1C=CC=NC1)P(=O)(C=2C=CC=CC2)C=3C=CC=CC3	CHEMBL2312933	3.88		None	pIC50	inactive	other	7254
COC=1N=CN=C(C1C)CN2C=C(C3=C2C=C(C=N3)C)C(=O)NCC(F)F	CHEMBL3291422	3.88		None	pIC50	inactive	other	7255
COC=1C=NC=2C(=CN(C2C1)CC=3N=CN=C(C3C)OC)C(=O)NCCO	CHEMBL3291427	3.88		None	pIC50	inactive	other	7256
COC=1C=CC(=CC1)C(NC(=O)C=2C=NC(=NC2O)C=3C=CC=NN3)C=4C=CC(=CC4)OC	CHEMBL4783524	3.92		None	pIC50	inactive	other	7257
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@]34C	CHEMBL274826	4.5	androstenedione	None	potency	inactive	other	7258
CN1C=C(N=C1C=2C=CC(=CC2)OCC(O)CNCCOC=3C=CC(=C(C3)C(=O)N)O)C(F)(F)F	CHEMBL1256955	4.6		None	potency	inactive	other	7259
O=C1C2(C3(C4(C2(C5(C1(C3(C5(C4(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl	CHEMBL462576	4.55		None	potency	inactive	other	7260
O=C(O)C1=CCCN(C1)CCON=C(C=2C=CC=CC2)C=3C=CC=CC3	CHEMBL545050	4.45		None	potency	inactive	other	7261
N#CC=1C=CC(=CC1)C2=NNC3=C2C=CC(=C3)OC(F)(F)F	CHEMBL4101680	3.92		None	pIC50	inactive	other	7262
N=C(NCCCCCCNC(=N)NC(=N)NC=1C=CC(=CC1)Cl)NC(=N)NC=2C=CC(=CC2)Cl	CHEMBL790	4.55	chlorhexidine	None	potency	inactive	other	7263
CC(C)(C=1C=CC(=CC1)OCC2CO2)C=3C=CC(=CC3)OCC4CO4	CHEMBL258558	4.55		None	potency	inactive	other	7264
CCCCCCCCCCCCCCC[C@H](O)[C@H](N)CO	CHEMBL1487948	4.45		None	potency	inactive	other	7265
ClC=1N=C2C=CC=CC2=NC1Cl	CHEMBL445957	4.55		None	potency	inactive	other	7266
COC=1C=CC2=C(C1)C(=C(N2C(=O)C=3C=CC(=CC3)Cl)C)CC(=O)N4CCOCC4	CHEMBL72631	4.45	indomethacin	None	potency	inactive	other	7267
C/C=C/1\C(=O)C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@@]43C)C	CHEMBL410683	4.45		None	potency	inactive	other	7268
CCN(CC)C(=O)C=1C=CC(=CC1)[C@H](C=2C=CC=C(C2)NC(=O)C3CC3)N4CCN(CC4)CCOC	CHEMBL1939743	3.92		None	pIC50	inactive	other	7269
O=C(CNCC1(CCCCCC1)O)N2CCC=3C=CC=CC3C2C4CCCCC4	CHEMBL3356249	4.3		CHO	pIC50	inactive	other	7270
NC1=NC=2C=C3C(=CC2S1)CCN(CC3)CCO	CHEMBL2326474	3.88		None	pIC50	inactive	other	7271
CC(C)(C)CNC=1N=C(N=C(C1N)N2CCOCC2)C#N	CHEMBL471757	4.15		None	pIC50	inactive	other	7272
CCOC=1C=CC=2C=C(C=NC2C1)C3=NN(C(=C3C(=O)N)N)CC(C)(C)CO	CHEMBL3770743	3.92		None	pIC50	inactive	other	7273
O=C([C@H]1CNCC[C@@]12OCC3=C2C=C(C(=C3)F)F)N(CC=4N=CC=C5C4C=CC=C5)C6CC6	CHEMBL1923123	3.62		None	pKi	inactive	other	7274
NC(=O)[C@@H]1CCC[C@@H](N1)C=2C=CC(=CC2)OCC=3C=CC=C(C3)F	CHEMBL4637074	4.5		None	pIC50	inactive	other	7275
NC(=O)[C@@H]1CSC[C@@H](N1)C=2C=CC(=CC2)OCC=3C=CC=C(C3)F	CHEMBL4649796	4.6		None	pIC50	inactive	other	7276
N#CC=1N=C(C=2C(=CC=CC2N1)C=3C=CC=CC3)NCC=4C=CC=CN4	CHEMBL4450487	3.5		HEK293	pIC50	inactive	other	7277
COC=1C=CC=2C(=O)C(=C(OC2C1)C=3C=CC4=C(C3)OCO4)O	CHEMBL4450031	3.4		None	pIC50	inactive	other	7278
CS(=O)(=O)C=1C=CC(=C(C1)Cl)C2=NOC(=N2)[C@@H](CCO)[C@H](N)C(=C3CCCC3)F	CHEMBL445674	4.33		None	pIC50	inactive	other	7279
CN1C(=O)CC[C@H]1CN(CC=2C=CC(=CC2)Cl)S(=O)(=O)C=3C=CC=C(C3)C#N	CHEMBL3127404	4.52		None	pIC50	inactive	other	7280
CC(=O)N[C@H]1CC[C@@H](CC1)[C@H](C)[C@H](N)C(=O)N2CC[C@@H](C2)F	CHEMBL237547	3.4		None	pIC50	inactive	other	7281
CCN1C(=O)OC2=C1C=C(C=C2)C=3C=CC(=CC3)C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4	CHEMBL3980602	4.51		None	pIC50	inactive	other	7282
C[C@@H](C1CCC(CC1)N(C)C(=O)C2CC2)[C@H](N)C(=O)N3CC[C@@H](C3)F	CHEMBL392825	4.41		None	pIC50	inactive	other	7283
CC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCC=2C=C(C=CC2N3C=NN=N3)Cl)C=4C=CC(=CC4)F	CHEMBL3785257	3.88		None	pIC50	inactive	other	7284
NC=1C2=C(N=C3C1C=CC=C3)CCCC2	CHEMBL1677	4.45	tacrine	None	potency	inactive	other	7285
CCN(CC)CCCC(C)NC=1C=CN=C2C1C=CC(=C2)Cl	CHEMBL58510	4.45	chloroquine	None	potency	inactive	other	7286
COC=1C=CC2=C(C1)[C@@H]3C[C@@]3(CN4C2=C(C5=C4C=C(C=C5)C(=O)NS(=O)(=O)C(C)C)C6CCCCC6)C(=O)N7C8CCC7CN(C8)C	CHEMBL3758288	4.39		None	pIC50	inactive	other	7287
CN(C)C(=O)[C@H]1C[C@@H]1C=2C=CC(=CC2)C=3N=CN(C3SC=4C=CC(=CN4)Cl)C	CHEMBL2386558	4.43		None	pIC50	inactive	other	7288
O=C(NC=1C=CC(=CN1)Cl)[C@H](COCCO)OC=2N=CN=C3C2C=NN3C=4C=CC=CC4Cl	CHEMBL3221508	4.8		None	pIC50	intermediate	other	7289
CC1(N=C(CCS1)N)C=2C=CC=C(C2)C=3C=NC=NC3	CHEMBL2380445	3.88		CHO	pIC50	inactive	other	7290
C[C@H](O)C(=O)C1=NC2=C(NC(=NC2=O)N)NC1	CHEMBL1255653	4.55		None	potency	inactive	other	7291
O=S(=O)(C=1C=CC(=CC1)Cl)C=2C=CC(=CC2)Cl	CHEMBL1334784	4.35		None	potency	inactive	other	7292
N[C@H](CO)C(=O)O	CHEMBL285123	4.45	serine	None	potency	inactive	other	7293
CC(C)OC[C@H](OC=1N=CN=C2C1C=NN2C=3N=CC=CC3Cl)C(=O)NC=4C=CC(=CN4)Cl	CHEMBL3221493	4.2		None	pIC50	inactive	other	7294
CC1=NSC(=N1)C2=NN=C3N2CCN([C@@H]3C)C(=O)C=4C=CC(=CC4)Cl	CHEMBL3608687	4.18		None	pIC50	inactive	other	7295
CC(C)(C)CC(C)(C)C=1C=CC(=CC1)OCCO	CHEMBL39763	4.45		None	potency	inactive	other	7296
CCCCOCCOCCOCC=1C=C2C(=CC1CCC)OCO2	CHEMBL1201131	4.5	piperonyl butoxide	None	potency	inactive	other	7297
CNCCCC1C=2C=CC=CC2C=CC3=C1C=CC=C3	CHEMBL1200332	5.3	protriptyline	None	pIC50	intermediate	other	7298
C=1C=C2C=3C(C1)=CC=C4C3C(=CC=C4)C2	CHEMBL1491899	4.6		None	potency	inactive	other	7299
NC(=O)C=1C=CC=C(C1)S[C@@H]2C[C@@H]3CC[C@H](C2)N3CC=4C=CC=CC4	CHEMBL1223954	5.96		None	pIC50	intermediate	other	7300
NC(=O)C=1C=CC=CC1O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC=4C=CC=CC4	CHEMBL1224213	6.47		None	pIC50	active	other	7301
CC1=CC=C(S1)CN2[C@H]3CC[C@@H]2C[C@@H](C3)OC=4C=CC=C(C4)C(=O)N	CHEMBL1223815	6.59		None	pIC50	active	other	7302
CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC	CHEMBL1527567	4.55		None	potency	inactive	other	7303
NC(=O)C=1C=CC=C(C1)O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC4CCCCC4	CHEMBL1223816	5.7		None	pIC50	intermediate	other	7304
C[C@H]1CCCC(=O)CCC/C=C\C=2C=C(C=C(C2C(=O)O1)O)O	CHEMBL454173	4.33		None	potency	inactive	other	7305
NC(=O)C=1C=CN=C(C1)O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC=4C=CC=CC4	CHEMBL1224066	6		None	pIC50	active	other	7306
CC=1C=CC=2C=CC=3C=CC=C4C3C2C1C=C4	CHEMBL1325152	4.3		None	potency	inactive	other	7307
NC(=O)C=1C=NC=C(N1)O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC=4C=CC=CC4	CHEMBL1224138	4.82		None	pIC50	intermediate	other	7308
O=C(OCC=1C=CC=CC1)C=2C=CC=CC2O	CHEMBL460124	4.4		None	potency	inactive	other	7309
ClC=1C=CC(=CC1Cl)[C@H]2CC=CCNC2	CHEMBL2321999	4.68		CHO-K1	pIC50	intermediate	other	7310
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	CHEMBL1534811	4.3		None	potency	inactive	other	7311
CC1CN(S(=O)(=O)N(C1)C=2C(=CC(=CC2Cl)Cl)Cl)CC(=O)N[C@H]3C4CC5CC3C[C@](C5)(C4)C(=O)N	CHEMBL2036234	4.43		None	pIC50	inactive	other	7312
CNC(=O)CCCCC[C@H](NC(=O)C1=CN=CS1)C2=NC=C(N2)C=3C=CC(=CC3)C4=CC=NN4	CHEMBL3808866	3.92		None	pIC50	inactive	other	7313
C=CC(=O)NC=1C=C(C(=CC1N(C)CCNC)OC)NC=2N=CC=C(N2)C3=CN(C4=C3C=CC=C4)C	CHEMBL3353412	3.88		None	pIC50	inactive	other	7314
CCN(CC)CCNC(=O)C=1C=C(C=CC1OC)S(=O)(=O)C	CHEMBL1256772	4.45	tiapride	None	potency	inactive	other	7315
CN1CCC=2C=C(C(=CC2C(C1)C=3C=CC=CC3)O)O	CHEMBL1256698	4.45		None	potency	inactive	other	7316
CC(C)(CO)CC=1C=C(C(=C(C1)C(C)(C)C)O)C(C)(C)C	CHEMBL1256697	4.45		None	potency	inactive	other	7317
CC(C)COC(=O)OCN1C(=O)CN(CC1=O)CCN2CC(=O)N(C(=O)C2)COC(=O)OCC(C)C	CHEMBL1256871	4.45	sobuzoxane	None	potency	inactive	other	7318
CNC(=O)[C@@H](C)OC=1C=CC=C2C1C(=NC=N2)NC=3C=CC(=C(C3)Cl)OCC=4C=CC=CN4	CHEMBL403594	4.49		None	pIC50	inactive	other	7319
CC#CCN1C(=CC(=O)N(C1=O)CC=2C=CC=3C=CC(=CC3N2)Cl)N4CCC[C@H](C4)N	CHEMBL2425893	4		None	pIC50	inactive	other	7320
CC(=O)NC=1C=C(N=C(N1)N2N=C(C=C2C)C)C=3C=CC=C(N3)N4CCN(CC4)C	CHEMBL486162	6.27		None	pIC50	active	other	7321
C[C@H](NC(=O)[C@H]1CNC[C@@H]1C=2C=CC(=CC2)C(F)(F)F)C=3C=CC(=CC3)N(C)C	CHEMBL4436020	4.49		None	pIC50	inactive	other	7322
CC(=O)N1CCC(CC1)N2C=C(C(=N2)C)NC=3N=CC(=C(N3)C=4C=NN5C4C=CC=C5)Cl	CHEMBL3822989	5.14		CHO-K1	pIC50	intermediate	other	7323
CNC(=O)CN1CCC(CC1)N2N=C(C(=C2C)NC=3N=CC(=C(N3)C=4C=NN5C4C=CC=C5)Cl)C	CHEMBL3823962	4.92		CHO-K1	pIC50	intermediate	other	7324
ClC=1C=CC=C(C1)N2CCNCC2	CHEMBL1256029	4.45		None	potency	inactive	other	7325
CC1=NN(C(=C1NC=2N=CC(=C(N2)C=3C=NN4C3C=CC=C4)Cl)C)C5CCN(CC5)CC(=O)N(C)C	CHEMBL3823095	5.11		CHO-K1	pIC50	intermediate	other	7326
CC=1C=CC=C(C1)C(=O)NC=2C=CC=C(C2)NC(=O)C=3C=CC=C(C3)Cl	CHEMBL1086899	3.92		None	pIC50	inactive	other	7327
COCC[C@H](OC=1N=CN=C2C1C=NN2C=3N=CC=CC3Cl)C(=O)NC=4C=CC(=CN4)C	CHEMBL3221481	4.1		None	pIC50	inactive	other	7328
COC[C@H](OC=1N=CN=C2C1C=NN2C=3C=CC=CC3Cl)C(=O)NC=4C=CC(=CN4)C	CHEMBL3221482	4.3		None	pIC50	inactive	other	7329
CC(C)OC[C@H](OC=1N=CN=C2C1C=NN2C=3C=CC=CC3Cl)C(=O)NC=4C=CC(=CN4)F	CHEMBL3221497	4.6		None	pIC50	inactive	other	7330
COC[C@H](OC=1N=CN=C2C1C=NN2C=3N=CC=CC3Cl)C(=O)NC=4C=NC(=CN4)C	CHEMBL3221484	3.5		None	pIC50	inactive	other	7331
CC=1C(=CC=CC1[C@@H]2CN3CCN(C[C@@H]3CO2)C(=O)CC=4C=CC(=NC4)N5C=NN=N5)C#N	CHEMBL3964139	4.83		None	pIC50	intermediate	other	7332
CC=1C(=CC=C(C1C#N)F)[C@H]2CN3CCN(C[C@H]3CO2)C(=O)CC=4C=NC(=CN4)N5C=NN=N5	CHEMBL3928945	4.91		None	pIC50	intermediate	other	7333
COC[C@H](C)COCC=1C=CC(=CC1)[C@]2(CCNC[C@@H]2C3=NOC(=C3Br)C=4C=CC=CC4CCNC(=O)C)O	CHEMBL2017113	4.51		None	pKi	inactive	other	7334
CN1C=C(C=N1)C=2C=NC=3C=CC=4C=CC(=CC4C(=O)C3C2)NS(=O)(=O)N5CCC5	CHEMBL1802911	3.92		None	pIC50	inactive	other	7335
CC=1C=C(C=CC1C2=CN=C(C=3N2C=CN3)NC4CC4)NC(=O)NC5=CC(=NN5C=6C=CC=CC6)C(C)(C)C	CHEMBL4586372	3.7		None	pIC50	inactive	other	7336
N#CC=1C=CC=2N=C(N(C2C1)CC(O)C=3C=CC=C(C3Cl)Cl)N	CHEMBL3289800	3.88		None	pIC50	inactive	other	7337
NC1=NC=2C=CC(=NC2N1CC(O)C=3C=CC(=CC3Cl)C(F)(F)F)OCC(F)(F)F	CHEMBL3289810	3.88		None	pIC50	inactive	other	7338
C[C@H]1[C@@H](C[C@@H]2C[C@H]1C2(C)C)NC(=O)C3=CC=4C(=CC(=CC4N3)F)F	CHEMBL4464873	3.92		None	pIC50	inactive	other	7339
CC=1ON=C(C1CC(=O)NCC=2C=CC(=NC2)OCC(F)(F)F)C=3C(=CC=CC3Cl)Cl	CHEMBL1797410	3.98		None	pIC50	inactive	other	7340
COCCCC=1C=C(C=2C=CC=CC2N1)CN(C(=O)[C@H]3CNCC[C@@H]3C=4C=CN(C(=O)C4)C)C5CC5	CHEMBL1796066	3.94		None	pKi	inactive	other	7341
CS(=O)(=O)C=1C=CC=2N=C(SC2C1)N3CCN(CC3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N	CHEMBL2070947	3.4		None	pIC50	inactive	other	7342
CC1(COCC2=C1N=C(S2)N3CCN(CC3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N)C	CHEMBL2071098	3.4		None	pIC50	inactive	other	7343
CNC(=O)C1=CC(=CN(C1=O)CC=2C=CC=CC2)C(=O)NC3CC3	CHEMBL4635134	3.7		None	pIC50	inactive	other	7344
CNC(=O)C1=CC(=CN(C1=O)CC=2C=CC=C3C2C=CN3)C(=O)NC4CC4	CHEMBL4648431	3.7		None	pIC50	inactive	other	7345
CC=1N=C(N(C1C)CC(O)C=2C=CC(=CC2Cl)Cl)N	CHEMBL3289796	3.88		None	pIC50	inactive	other	7346
O=C(NC=1C=CC(=CC1)C[C@@H]2CC[C@@H](N2)[C@H](O)C=3C=CC=NC3)[C@@H]4CCC=5N4N=CC5	CHEMBL3128188	3.92		None	pIC50	inactive	other	7347
C[C@@H](C(=O)NC=1C=CC(=CC1)C[C@@H]2CC[C@@H](N2)[C@H](O)C=3C=CC=CC3)N4N=CC=CC4=O	CHEMBL3765335	3.92		None	pIC50	inactive	other	7348
N#CC=1C=CC(=NC1)NC(=O)[C@H](CN2CC(C2)O)OC=3N=CN=C4C3C=NN4C=5C(=CC=CC5Cl)Cl	CHEMBL3221522	5.2		None	pIC50	intermediate	other	7349
CCOC=1C=C2N=CC(=C(C2=CC1N3CCN(C(=O)C3)C)NC=4C=CC(=CC4F)F)C(=O)N	CHEMBL2409313	3.92		None	pIC50	inactive	other	7350
CN1C=C(C(=N1)C=2C=CC(=CC2)F)C=3C=CN=C4C3OCCNC4	CHEMBL2420703	4.59		None	pIC50	inactive	other	7351
CS(=O)(=O)C=1C=CC(=C(C1)Cl)C(=O)NC=2C=CC(=C(C2)C=3C=CC=CN3)Cl	CHEMBL473417	3.88	vismodegib	None	pIC50	inactive	other	7352
