kekuleSmiles	Molecule ChEMBL ID	pAct(norm)	DrugName	Assay Cell Type	Obs	ActivityFilter	Type	nre
CN1C[C@H]2C[C@H](C[C@H]2C1)N(CC=3C=CC(=C(C3)C(F)(F)F)F)C(=O)C4=CN(C=N4)C	CHEMBL603695	5.76		None	pIC50	intermediate	patch	4880
CCOC(=O)C1=C(NC(=NC1C=2C=CC(=CC2C=3C=CC=CC3)F)C4=NC=CS4)CN5CCOCC5	CHEMBL4067663	5.3		HEK293	pIC50	intermediate	patch	4881
C[C@]12CC[C@@H](C[C@H]1C[C@H]([C@@H]2OC=3C=CC(=CC3)C#N)N4CCC[C@H](C4)N)O	CHEMBL4129913	3.92		None	pIC50	inactive	patch	4882
CN1CCN(CC1)CC=2C=CC=3C=C(C=CC3N2)N4C=NC=5C=C(SC5C4=O)C=6C=CC(=CC6)Cl	CHEMBL214808	4.66		None	pIC50	intermediate	patch	4883
FC=1C=CC(=CC1)N(CCNCCC=2C=CC=CC2)C=3C=CC(=CC3)F	CHEMBL2046892	7.38		HEK293	pIC50	active	patch	4884
CC(C)CC=1C=CC2=NN(C=C2C1N(C(F)F)S(=O)(=O)C=3C=CC(=CC3)CCCCC4CCN(CC4)C)C	CHEMBL4246475	5.22		None	pIC50	intermediate	patch	4885
CC(C)CC=1C=CC2=NN(C=C2C1NS(=O)(=O)C=3C=CC(=CC3)CCCO[C@H]4C[C@@H]5CC[C@H](C4)N5C)C	CHEMBL4243933	5.48		None	pIC50	intermediate	patch	4886
CC[C@H]1OC(=O)[C@@H]([C@H]([C@@H]([C@H]([C@](C[C@H](C(=O)[C@@H]([C@H]([C@]1(C)O)O)C)C)(C)O)O[C@@H]2O[C@@H](C[C@@H]([C@H]2O)N(C)C)C)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C	CHEMBL532	4.41	erythromycin	None	pIC50	inactive	patch	4887
CCOC(=O)C1=C(NC(=NC1C=2C=CC(=CC2Br)F)C3=NC=CS3)CN4CCS(=O)(=O)CC4	CHEMBL4087396	5.97		HEK293	pIC50	intermediate	patch	4888
CN1C[C@@H]2C[C@H]1CN2C=3N=CC(=CN3)C=4C=CC=5OC=CC5C4	CHEMBL1085805	8.89		None	pKi	active	patch	4889
CCN(CCO)CCCOC=1C=CC=2C(=NC=NC2C1)NC=3C=C(NN3)CC(=O)NC=4C=CC=C(C4)F	CHEMBL215152	3.92		None	pIC50	inactive	patch	4890
CC=1C=C(C=CC1C=2C=CN=C(C2)NCC3=NNC4=C3C=CC(=N4)N)C#N	CHEMBL2147022	5.37		CHO	pIC50	intermediate	patch	4891
CN(C)CC(O)CN1N=CC2=C1C=CC(=C2)N3C=CC(=CC3=O)OCC=4C=CC=CC4	CHEMBL1289400	4.92		HEK293	pIC50	intermediate	patch	4892
CC=1C=C(C=CC1C=2C=CN=C(C2)NCC3=NNC4=C3C=CC(=N4)F)C#N	CHEMBL2147021	5.57		CHO	pIC50	intermediate	patch	4893
C[C@@H](CO)OC[C@H](OC=1N=CN=C2C1C=NN2C=3N=CC=CC3Cl)C(=O)NC=4C=CC(=CN4)Cl	CHEMBL3221509	3.4		None	pIC50	inactive	patch	4894
CN1CC[C@@H](C1)N(CC=2C=CC=CC2C(F)(F)F)C=3C=CC(=C(C3)Cl)C#N	CHEMBL558664	6.11		None	pIC50	active	patch	4895
COCCOC=1C=CC(=CC1)C2CN(C(=O)N2CCC=3C=CC(=CC3)OC)NS(=O)(=O)C	CHEMBL571953	4.48		None	pIC50	inactive	patch	4896
COC=1C=CC(=CC1)CCCN2C(=O)N(C[C@@H]2C=3C=CC(=CC3)OC)NS(=O)(=O)C	CHEMBL583430	4.85		None	pIC50	intermediate	patch	4897
CC[C@H]1OC(=O)[C@@H](C(=O)[C@@H]([C@H]([C@](C[C@H](C(=O)[C@@H]([C@@H]2[C@@]1(OC(=O)N2C3CN(C3)CC=4C=CN=C5C4C=CC=N5)C)C)C)(C)O)O[C@@H]6O[C@@H](C[C@@H]([C@H]6O)N(C)C)C)C)C	CHEMBL583091	4.1		None	pIC50	inactive	patch	4898
CC(C)(O)C1=NC=2C=C(C=CC2N1[C@H]3CC[C@H](CC3)NCC4CC=5C=CC(=CC5C4)Cl)Cl	CHEMBL2403858	6.38		None	pIC50	active	patch	4899
O=C(N1CCCN(CC1)C2CCC2)N3CCC4(C3)CCN(CC4)S(=O)(=O)C=5C=CC=CC5	CHEMBL3127691	3.88		CHO-K1	pIC50	inactive	patch	4900
NC1=N[C@]2(CO[C@H](C[C@H]2CS1)CF)C=3C=C(C(=CC3F)F)CNCC(F)(F)F	CHEMBL3673194	5.37		None	pIC50	intermediate	patch	4901
O=C(C1CC2(C1)CCN(CC2)C=3C=CC=CC3)N4CCN(CC4)C5CCC5	CHEMBL3127685	3.88		CHO-K1	pIC50	inactive	patch	4902
CC(C)N1CCN(CC1)C(=O)C2CC23CCN(CC3)C4CCOCC4	CHEMBL3127698	3.88		CHO-K1	pIC50	inactive	patch	4903
NC=1C=CC=CC1NC(=O)/C=C/C=2C=CC(=CC2)[C@H]3CN(C[C@@H]3C(=O)NC=4C=CC(=CC4)Cl)CCO	CHEMBL2178221	4.82		CHO	pIC50	intermediate	patch	4904
CC=1C(=CC=CC1N2C(=O)C=C3C(=CC=CN3C2=O)Cl)C=4C(=CC(=C5C4C6=C(N5)C=C(C=C6)C(C)(C)O)C(=O)N)Cl	CHEMBL3928976	3.92		None	pIC50	inactive	patch	4905
CN(C)CCN1C=C2C3=C1C=CC=C3C4=C[C@H](CN([C@@H]4C2)C(=O)NC=5C=CC=CC5)C(=O)N6CCCC6	CHEMBL1809039	3.92		None	pIC50	inactive	patch	4906
CNC(=O)C=1N=CN2C1COC3=C2C=CC=C3CCN4CCN(CC4)C=5C=CC=C6C5C=CC(=N6)C	CHEMBL1241912	5.8		None	pIC50	intermediate	patch	4907
COC=1C=C(C=CC1NC=2N=CC(=C(N2)C3=CN=C4N3C=CC=C4)Cl)N5CCNC(=O)C5	CHEMBL1809047	3.88		None	pIC50	inactive	patch	4908
O=C([C@@H]1C[C@@H](CN1)N2CCN(CC2)C=3N=CC=CN3)N4C[C@@H]([C@@H](C4)F)F	CHEMBL474421	4.27		None	pIC50	inactive	patch	4909
O=C1NCC(C12CCN(CC2)C3CCCCC3(O)C=4C=CC(=CC4)F)C=5C=CC=CC5	CHEMBL214122	5.74		CHO	pIC50	intermediate	patch	4910
O=C(C=1C=CC(=CC1)C2=CC3(CCNCC3)OC4=C2C=CC=C4)N5CCOCC5	CHEMBL551414	4.27		HEK293	pIC50	inactive	patch	4911
O=C1NC[C@H](C12CCN(CC2)C3CCCCC3C=4C=CC=CC4)C=5C=CC=CC5	CHEMBL2096837	5.85		CHO	pIC50	intermediate	patch	4912
O=C(CC1CCN(CC1)CC=2C=CN(C2)C=3C=CC(=CC3)C(F)(F)F)NC(C=4C=CC(=CC4)F)C=5C=CC(=O)NC5	CHEMBL554332	3.9		CHO	pIC50	inactive	patch	4913
O=C(O)C=1C=CC(=CC1)C2=NOC(=N2)C3CCN(CC3)C(=O)NC4CC4C=5C=CC=CC5	CHEMBL559531	3.92		None	pIC50	inactive	patch	4914
CC(C)(C)C(=O)N1CC=2C=CC(=CC2C1)/C=C/C(=O)NO	CHEMBL1808618	3.92		None	pIC50	inactive	patch	4915
O=C(/C=C/C=1C=CC2=C(C1)CN(C2)C(=O)C3CCCC3)NO	CHEMBL1808620	3.92		None	pIC50	inactive	patch	4916
CC(C)(CO)CN1N=C(C(=C1N)C(=O)N)C=2C=CC=3N=C(C=CC3C2)OC4CC4	CHEMBL4749451	5.49		None	pIC50	intermediate	patch	4917
COC=1C=CC(=CC1)S(=O)(=O)N2CC=3C=CC(=CC3C2)/C=C/C(=O)NO	CHEMBL1808640	3.92		None	pIC50	inactive	patch	4918
CC(C)(N)C(=O)N1CCN2C(=NC(=C2NC=3C=CC(=C(C3)F)Cl)C=4C=CC(=CC4)F)C1	CHEMBL1800776	5.25		CHO	pIC50	intermediate	patch	4919
O=C(NCCN1CCCC1)C=2C=C(N=C3C2C=C(C=C3)F)C=4C=CC(=CC4)CN5CCOCC5	CHEMBL4091762	4.8		None	pIC50	intermediate	patch	4920
O=C(CN1C=C(C=N1)NC=2N=NC=C3C2C=CC(=C3)OCCCN4CCC[C@@H]4COP(=O)(O)O)NC=5C=CC=C(C5F)F	CHEMBL250766	3.4		None	pIC50	inactive	patch	4921
CC=1C=CC=2C(=CC=CC2N1)N3CCN(CC3)CCC=4C=CC=C5C4OCC=6N5C=NC6C(=O)N7CCOCC7	CHEMBL1242717	6		None	pIC50	active	patch	4922
CCN1CC2(CCN(CC2)CCC=3C=CC=CC3)O[C@@H](C1=O)C	CHEMBL4741494	5.33		CHO	pIC50	intermediate	patch	4923
CC(C)C1OC2(CCN(CC2)CCC=3C=CC=CC3)CN(C1=O)C	CHEMBL4755342	5.21		CHO	pIC50	intermediate	patch	4924
CC[C@H]1OC2(CCN(CC2)CCC=3C=CC=CC3)CN(C1=O)C	CHEMBL4752386	5.18		CHO	pIC50	intermediate	patch	4925
CC1OC2(CCN(CC2)CCC=3C=CC=CC3)CN(C1=O)CC=4C=CC=CC4	CHEMBL4748898	7		CHO	pIC50	active	patch	4926
O=C(C=1C=CC(=C(C1)C(F)(F)F)Cl)N2CCN(CC2)C3=CC(=O)NC(=O)N3CC=4C=CC(=CC4)OS(=O)(=O)C=5C=CC=C6C5C=CN=C6	CHEMBL3741159	4.32		HEK293	pIC50	inactive	patch	4927
CC=1NC=2C=CC=CC2C1CCN3CCC=4C=CC(=CC4C3)/C=C/C(=O)NO	CHEMBL1093362	5.57		CHO	pIC50	intermediate	patch	4928
CC1=CC=2C(=C(C=CC2N1)OC3=NC=NN4C3=C(C(=C4)OCCCS(=O)(=O)C)C)F	CHEMBL383077	4.7		None	pIC50	intermediate	patch	4929
O=C(NC1CC1C=2C=CC=CC2)N3CCC(CC3)N4C=NC=N4	CHEMBL563732	3.92		None	pIC50	inactive	patch	4930
C[C@H](O)C(=O)N1CC[C@@H](C1)N(CC=2C=C(C=CC2Cl)Cl)C=3C=CC(=C(C3)Cl)C#N	CHEMBL590593	5.66		None	pIC50	intermediate	patch	4931
O=C(CC1CCN(CC1)CC=2C=CN(C2)C=3C=CC(=CN3)C(F)(F)F)NC(C=4C=CC(=CC4)F)C=5C=CC(=CC5)F	CHEMBL538936	6.1		CHO	pIC50	active	patch	4932
O=C(NCC=1C=CC(=CC1Cl)O)C2CCN(CC2)CC=3C=CN(C3)C=4C=CC(=CC4)C(F)(F)F	CHEMBL550308	5.81		CHO	pIC50	intermediate	patch	4933
CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@H]([C@]([C@H]1O)(F)Br)N2C=CC(=O)NC2=O)OC=3C=CC=CC3	CHEMBL4469773	3.92		CHO	pIC50	inactive	patch	4934
O=C(NCC=1C=CC(=CC1O)Cl)C2CCN(CC2)CC=3C=CN(C3)C=4C=CC(=CC4)C(F)(F)F	CHEMBL558442	5.81		CHO	pIC50	intermediate	patch	4935
CN1C=CC=C1CNC(=O)CC2CCN(CC2)CC=3C=CN(C3)C=4C=CC(=CC4)C(F)(F)F	CHEMBL550455	5.62		CHO	pIC50	intermediate	patch	4936
CN(C=1N=CN=C2C1C=CN2)[C@@H]3CCN(C3)C(=O)CC#N	CHEMBL4224807	4.03		HEK293	pIC50	inactive	patch	4937
CC1=NOC(=C1C=2C=CC=3N=C(N=C(C3C2)N4CCOC[C@@H]4C=5C=CC=CC5)C=6C=NN(C6)CC(C)(C)O)C	CHEMBL4749664	5.19		None	pIC50	intermediate	patch	4938
ClC=1C=CC2=C(C1)CCC=3N2C(=NN3)[C@H]4CC[C@@H](CC4)OC=5C=CC=CN5	CHEMBL4782340	5.14		None	pIC50	intermediate	patch	4939
CC(=O)NC=1C=CC=C(C1)C2CCN(CC2)CCCN3C(=NC4=C3C=CC=C4)C=5C=CC(=CC5)Cl	CHEMBL1761103	8.52		None	pIC50	active	patch	4940
COC=1C=CC(=CC1)CCN2CCC(CC2)NC3=NC=4C=CC=CC4N3CC=5C=CC(=CC5)F	CHEMBL296419	8.76	astemizole	HEK293	pIC50	active	patch	4941
CC(=O)NC=1C=CC=C(C1)N2CCN(CC2)CCCCNS(=O)(=O)C=3C=CC(=CC3)C	CHEMBL210537	6.52		HEK293	pIC50	active	patch	4942
CC(=O)NC=1C=CC=C(C1)N2CCN(CC2)CCCCNS(=O)(=O)CC3CCCCC3	CHEMBL209821	5.42		HEK293	pIC50	intermediate	patch	4943
CN(C)CCCN1C=2C=CC=CC2CCC3=C1C=CC=C3	CHEMBL11	5.47	imipramine	CHO	pIC50	intermediate	patch	4944
CNCC[C@@H](OC=1C=CC=CC1C)C=2C=CC=CC2	CHEMBL641	5.68	atomoxetine	HEK293	pIC50	intermediate	patch	4945
NC1=NNC(=N1)N2CCC(CC2)N3CCOC[C@@H]3CC=4C=CC(=CC4)Cl	CHEMBL4461925	4.92		CHO-K1	pIC50	intermediate	patch	4946
CN[C@@H]1CCN(C1)C=2C=CC(=CN2)N3N=CC=4C=C(SC4C3=O)C=5C=CC(=CC5)C(F)(F)F	CHEMBL377241	5.74		None	pIC50	intermediate	patch	4947
N#CC=1C=CC=C(C1)C(=O)N2CCC(CC2)C=3C=CC(=CC3C(F)(F)F)C(=O)NC(=N)N	CHEMBL2170630	3.92		HEK293	pIC50	inactive	patch	4948
CCCC=1C=CC=C(N1)NC=2C=C(N=NC2C(=O)N)N[C@@H]3CCCC[C@@H]3N	CHEMBL3237557	5.2		CHO	pIC50	intermediate	patch	4949
NC(=O)C=1N=NC(=CC1NC=2C=CC=C(N2)C3CC3)N[C@@H]4CCCC[C@@H]4N	CHEMBL3237558	5.4		CHO	pIC50	intermediate	patch	4950
O=C(NCC=1C=CC(=CC1)OC(F)(F)F)C2C=3C=CC=CC3C(=O)N2C4CCC(CC4)(F)F	CHEMBL2164373	3.88		CHO-K1	pIC50	inactive	patch	4951
CC=1N=C(C=CC1Cl)NC=2C=C(N=NC2C(=O)N)N[C@@H]3CCCC[C@@H]3N	CHEMBL3237562	5.4		CHO	pIC50	intermediate	patch	4952
CC(=O)NC=1C=C(C=CC1C2CC2)NC=3C=C(N4N=CC(=C4N3)C#N)NC5COC5	CHEMBL2409197	3.88		CHO	pIC50	inactive	patch	4953
CC=1C=C(N(N1)C=2C=C(N=C(N2)C3=CC=C(O3)C)NC(=O)CN4CC[C@@H](C4)CN(C)C)C	CHEMBL429761	5.73		HEK293	pIC50	intermediate	patch	4954
CC[C@H]1OC(=O)[C@@H]([C@H]([C@@H]([C@H]([C@](C[C@H](C(=O)[C@@H]([C@H]([C@]1(C)O)O)C)C)(C)OC)O[C@@H]2O[C@@H](C[C@@H]([C@H]2O)N(C)C)C)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C	CHEMBL1741	4.285	clarithromycin	CHO	pIC50	inactive	patch	4955
N#CC=1C=CC(=CC1)C=2C=CC(=CC2)C[C@@H](C#N)NC(=O)[C@@H]3C[C@H](CCN3)O	CHEMBL3261922	3.88		None	pIC50	inactive	patch	4956
CC(C)[C@@H](NC(=O)C=1C=CC=CC1)C(=O)N2CCC(CC2)C=3C=CC(=CC3)Cl	CHEMBL2180528	5.15		HEK293	pIC50	intermediate	patch	4957
COC1=NSC(=N1)N2CCC3(C2=O)CCN(CC3)C[C@H](O)C=4C=CC5=C(C4C)COC5=O	CHEMBL4075319	4.99		None	pIC50	intermediate	patch	4958
CC1=NSC(=N1)N2CCC3(C2=O)CCN(CC3)C[C@H](O)C=4C=CC5=C(C4C)COC5=O	CHEMBL4095422	5.05		None	pIC50	intermediate	patch	4959
O=C1N(CCN1C=2C=CN=CC2)CCCCC3CCC=4C=C(C=CC4O3)C=5C=CC(=CC5)Cl	CHEMBL4216835	5.76		CHO-K1	pIC50	intermediate	patch	4960
C=1C=CC(=CC1)CN2CCN(CC2)CC3=NC(=NO3)C=4C=CC=CC4	CHEMBL2069921	4.9		CHO	pIC50	intermediate	patch	4961
NC=1N=CC(=NC1C=2C=CC(=CC2)C(F)(F)F)C=3C=CC(=CC3)C(=O)O	CHEMBL4794183	3.88		None	pIC50	inactive	patch	4962
C=1C=CC(=CC1)CN2CCN(CC2)CC3=NN=C(O3)C=4C=CC=CC4	CHEMBL1504335	4.56		CHO	pIC50	inactive	patch	4963
COC=1C=CC(=C(C1)C)NC(=O)N2CCN([C@H](C2)C)C=3N=C(N=C4C3C=NN4C)N	CHEMBL4211181	3.92		None	pIC50	inactive	patch	4964
CCOC(=O)N1CCN(CC1)CC2=NOC(=N2)C=3C=C(C=CC3F)Cl	CHEMBL2069930	4.51		CHO	pIC50	inactive	patch	4965
CONC(=O)N(CC=1C=CSC1)C2CCN(CC2)[C@H](C)CCNC(=O)C=3C(=CC(=NC3Cl)Cl)C	CHEMBL2164207	6.52		CHO	pIC50	active	patch	4966
COCC(=O)N(CC=1C=CSC1)C2CCN(CC2)[C@H](C)CCNC(=O)C=3C(=CC(=NC3C)Cl)C	CHEMBL2164219	5.08		CHO	pIC50	intermediate	patch	4967
CCN(CCO)C(=O)C=1C=C2C=CC=CN2C1C=3C=CC=C(C3)OC	CHEMBL2164883	3.88		CHO	pIC50	inactive	patch	4968
CONC(=O)N(CC=1C=CSC1)C2CCN(CC2)[C@H](C)CCNC(=O)C=3C(=CC(=NC3Cl)C#N)C	CHEMBL2164210	4.97		CHO	pIC50	intermediate	patch	4969
CONC(=O)N(CC=1C=CSC1)C2CCN(CC2)[C@H](C)CCNC(=O)C=3C(=CC(=NC3C)Cl)C	CHEMBL2164206	5.26		CHO	pIC50	intermediate	patch	4970
O[C@H]1CC[C@@H](CC1)NC=2C=CC3=NC=C(N3N2)C=4C=CC=C(C4)OC(F)(F)F	CHEMBL3965204	4.8		None	pIC50	intermediate	patch	4971
COC=1C=CC(=CC1)CCN2C(=O)N(CC2C=3C=CC(=CC3)Cl)NS(=O)(=O)C	CHEMBL583465	5.06		None	pIC50	intermediate	patch	4972
COC=1C=CC(=CC1)CCN2C(=O)N(C[C@@H]2C=3C=CC(=CC3)OC)NS(=O)(=O)CF	CHEMBL571039	4.55		None	pIC50	inactive	patch	4973
O=C(O)C[C@H](CN1CC[C@H](C1)CCC=2C=CC3=C(N2)NCCC3)C=4C=CC=C(C4)N5CCOCC5	CHEMBL4238909	3.75		HEK293	pIC50	inactive	patch	4974
O=C1NCC(C12CCN(CC2)C3(CCCCC3)C=4C=CC(=CC4)F)C=5C=CC(=CC5)F	CHEMBL377114	5.89		CHO	pIC50	intermediate	patch	4975
COC=1C=CC2=C(C1)CC(=C2[C@@H](C)C=3C=NC=CN3)CCN(C)C	CHEMBL1090175	5.47		None	pIC50	intermediate	patch	4976
CS(=O)(=O)C1(CCNCC1)C=2C=C(N=C(N2)C=3C=CC=C4C3C=CN4)N5CCOCC5	CHEMBL2325706	3.88		None	pIC50	inactive	patch	4977
CC=1C=CC2=C(C1)CC(=C2[C@@H](C)C3=NC=CS3)CCN(C)C	CHEMBL1090528	6.21		None	pIC50	active	patch	4978
CS(=O)(=O)C1(CCOCC1)C=2C=C(N=C(N2)C=3C=CC=C4C3C=CN4)N5CCOCC5	CHEMBL2325705	3.88		None	pIC50	inactive	patch	4979
O=C(C=1C=CC(=NC1)OC=2C=CC(=CC2)Cl)N3CCCN(CC3)C4CCC4	CHEMBL1171886	5.85		None	pIC50	intermediate	patch	4980
CS(=O)(=O)C=1C=CC(=NC1)OCC[C@@H]2C[C@@H]2C3CCN(CC3)C=4N=CC(=CN4)Cl	CHEMBL1771100	4.72		None	pIC50	intermediate	patch	4981
COC(=O)C(CCCN1CCN(CC1)C=2C=CC=CC2OC)(C=3C=CC(=CC3)Br)C(C)C	CHEMBL513338	5.86		None	pIC50	intermediate	patch	4982
NC1(CCN(CC1)C=2N=CN=C3C2C=CN3)C(=O)N[C@@H](CCN4CCCCC4)C=5C=CC(=CC5)Cl	CHEMBL2325729	4.53		CHO	pIC50	inactive	patch	4983
CCC1=NN(C2=C1N=C(N=C2NC=3C=CN=CN3)N4CCNCC4)CCOCC(F)(F)F	CHEMBL1099069	5.29		None	pIC50	intermediate	patch	4984
CC=1C=CC(=CC1C)C(SC[C@H](N)C(=O)O)(C=2C=CC=CC2)C=3C=CC=CC3	CHEMBL2325410	4		CHO	pIC50	inactive	patch	4985
CC=1C=C(C=CN1)N2C=C3C(=N2)CN(C3)C(=O)C=4C=C(C=CC4C=5C=CC=C(C5)F)C#N	CHEMBL4212425	5		CHO	pIC50	intermediate	patch	4986
CS(=O)(=O)C=1C=CC(=C(C1)C(=O)N2CC3=CN(N=C3C2)C=4C=NC=C(C4)F)N5CCC(CC5)(F)F	CHEMBL4210353	5.17		CHO	pIC50	intermediate	patch	4987
NC=1N=CC(=NC1C=2C=CC(=CC2)C(F)(F)F)C=3C=CC(=CC3)C(=O)N4CCC(C4)N	CHEMBL4530341	5		None	pIC50	intermediate	patch	4988
CC(C)(C)N1CCN(CC1)C(=O)C=2C=CC(=CC2)C=3C=NC(=C(N3)C=4C=CC(=CC4)C(F)(F)F)N	CHEMBL4763231	5.7		None	pIC50	intermediate	patch	4989
NC=1N=CC(=NC1C=2C=CC(=CC2)C(F)(F)F)C=3C=CC(=CC3)C(=O)N4CCNCC4	CHEMBL4798032	5		None	pIC50	intermediate	patch	4990
CC(C)CC1=CC(=NN1C=2C=CC(=CC2)F)CNS(=O)(=O)C=3C=CC=C4C3N=CC=C4	CHEMBL4081529	5.8		None	pIC50	intermediate	patch	4991
O=C1COC=2C=CC(=NC2N1)CNC3CCN(CC3)CCN4C(=O)COC5=C4C=C(C=C5)C(=O)O	CHEMBL1824033	3.4		None	pIC50	inactive	patch	4992
CCN1CC2(CCN(CC2)CCC=3C=CC(=CC3)F)O[C@@H](C1=O)C	CHEMBL4788650	5.82		CHO	pIC50	intermediate	patch	4993
CC=1N=NN(N1)CC=2C=C(C=CC2/C=C/C(=O)N3CCC(CC3)C4=NOC(=N4)C)C(F)(F)F	CHEMBL4780722	3.92		CHO-K1	pIC50	inactive	patch	4994
CN1CCCN(CC1)C=2N=CC=C3C2N=C(N3)C=4C=C(C=C(C4)F)F	CHEMBL4758157	6.4		None	pIC50	active	patch	4995
CN(C(=O)C=1C=CC(=CC1)C=2C=CC(=CC2)C(F)(F)F)[C@H]3CCN(C3)C(=O)N4CC[C@H](C4)NCCC(C)(C)C=5C=CC(=CC5)Cl	CHEMBL382851	5.59		HEK293	pIC50	intermediate	patch	4996
C[C@@H]1OCC2([C@@H]1N)CCN(CC2)C3=NC=4NN=C(C4C(=O)N3C)C=5C=CN=CC5	CHEMBL4452417	3.92		None	pIC50	inactive	patch	4997
CN1[C@H]2CCC[C@@H]1C[C@H](C2)NC(=O)C=3C=CC=C4C3N=C(O4)N5CCOCC5	CHEMBL3084761	5.85		HEK293	pIC50	intermediate	patch	4998
CN1CCN(CC1)C2CCN(CC2)C=3N=CC=C4C3N=C(N4)C=5C=C(C=C(C5)F)F	CHEMBL4782651	3.92		None	pIC50	inactive	patch	4999
COCC(=O)O[C@@]1(CCC=2C=C(C=CC2[C@@H]1C(C)C)F)CCN(C)CCCC3=NC=4C=CC=CC4N3	CHEMBL45816	5.87		None	pIC50	intermediate	patch	5000
CN(C)C(=N)C=1C=CC(=CC1)C(=O)NC=2C=CC(=CC2C(=O)NC=3C=CC(=CN3)Cl)Cl	CHEMBL221906	6.48		HEK293	pIC50	active	patch	5001
ClC=1C=CC=C(C1Cl)N2CCN(CC2)CCCCCOC=3C=C4C=CC=CC4=CN3	CHEMBL495572	6.68		HEK293	pKi	active	patch	5002
CCCCN1CCCC[C@@H]1C(=O)NC=2C(=CC=CC2C)C	CHEMBL2447962	4.08	levobupivacaine	HEK293	pIC50	inactive	patch	5003
O=S(=O)(NC=1C=CC(=NC1)C(F)(F)F)C=2C=CC=CC2C(F)(F)F	CHEMBL3924161	3.4		None	pIC50	inactive	patch	5004
COC=1N=C(N=C2C1C(=NN2)N3CCOC[C@H]3C)N[C@H]4CC[C@@H](CC4)NS(=O)(=O)CCC(C)C	CHEMBL4572962	3.92		None	pIC50	inactive	patch	5005
CC(O)(COC=1C=CC=C(C1)S(F)(F)(F)(F)F)C(=O)NC=2C=CC(=C(C2)C(F)(F)F)[N+](=O)[O-]	CHEMBL4473164	4		CHO	pIC50	inactive	patch	5006
CC=1C=CC(=CC1)NC2=C(N=C3N2CCN(C3)C(=O)C(C)(C)N)C=4C=CC(=CC4)F	CHEMBL1800770	5.82		CHO	pIC50	intermediate	patch	5007
O=C(/C=C/C=1C=CC2=C(C1)CN(C2)S(=O)(=O)C=3C=CC=NC3)NO	CHEMBL1808633	3.92		None	pIC50	inactive	patch	5008
COC=1C=C(C(=CC1C(=O)NC2CCN(CC2OC)CCCOC=3C=CC(=CC3)F)Cl)N	CHEMBL1729	7.1	cisapride	HEK293	pIC50	active	patch	5009
CCS(=O)(=O)C1CCN(CC1)C(=O)C=2C=CC(=CC2)C[C@@H]3CC[C@@H](N3)[C@H](O)C=4C=CC=CC4	CHEMBL3747710	3.62		None	pIC50	inactive	patch	5010
CO[C@H]1C[C@H](C1)N2C(=O)N(C3=C2C4=C(N=C3)C=CC(=C4)C=5C=CC(=NC5)OCCCN6CCC6)C	CHEMBL3979811	3.88		None	pIC50	inactive	patch	5011
COC=1C=C(N=C(C1)NC=2C=C(C=NC2C(=O)N)N[C@@H]3CS(=O)(=O)CC[C@@H]3N)C	CHEMBL3415599	3.92		kidney	pIC50	inactive	patch	5012
CCOC=1C=C(C(=CC1C(=O)NCC2CN(CCO2)CC=3C=CC(=CC3)F)Cl)N	CHEMBL60889	5.32	mosapride	HEK293	pIC50	intermediate	patch	5013
CC=1C=CC=2C=CC=C(C2N1)NC(=O)[C@@]3(CC[C@H](CC3)NCC=4C=C5C(=CN4)OCCO5)O	CHEMBL1926867	5.7		None	pIC50	intermediate	patch	5014
COC=1C=CC=2N=CC(=C(C2C1)CCN3CCC(CC3)NCC=4C=C5C(=CN4)OCCO5)F	CHEMBL1927162	5.22		HEK293	pIC50	intermediate	patch	5015
CC(C)CC1=CC(=NN1C=2C=CC=CC2)C(=O)NCC3(CCN(CC3)CCC=4C=CC=CC4)C#N	CHEMBL1836262	5.8		None	pIC50	intermediate	patch	5016
CNC(=O)C1=NN(C2=C1C=C(C=C2)NC=3N=CC=C(N3)N4C=C(C(=N4)F)CN(C)C)C	CHEMBL4752008	4.96		None	pIC50	intermediate	patch	5017
CC1=NNC(=C1C=2C=NC=C(C2)C=3C=CC(=C(C3)OC(C)C)C(=O)N)C	CHEMBL4442209	3.92		None	pIC50	inactive	patch	5018
CC=1N=NN(N1)CC=2C=C(C=CC2/C=C/C(=O)N3CCC(CC3)C#N)C(F)(F)F	CHEMBL4753859	4.6		CHO-K1	pIC50	inactive	patch	5019
C[C@@H]1CN(CCN1C=2N=CC(=CN2)OCC=3C=CC(=CC3F)C[S+](C)[O-])C4=NN=C(O4)C(F)(F)F	CHEMBL3358003	3.92		None	pIC50	inactive	patch	5020
CNC(=O)C1=NN(C2=C1C=C(C=C2)NC=3N=CC=C(N3)N4C=C(C(=N4)C)CN(C)C)C	CHEMBL4751083	5.52		None	pIC50	intermediate	patch	5021
C[C@@H]1CN(CCN1C=2N=CC(=CN2)OCC=3C=CC(=CC3)CS(=O)(=O)C)C4=NN=C(O4)C(F)(F)F	CHEMBL3357998	3.92		None	pIC50	inactive	patch	5022
CNC(=O)C1=NN(C2=C1C=C(C=C2C)NC=3N=CC=C(N3)N4C=C(C=N4)CN(C)C)C	CHEMBL4762290	5.31		None	pIC50	intermediate	patch	5023
